company_id,billing_month,industry,region,company_size,subscription_tier,contract_type,seats_purchased,active_users,support_tickets,feature_usage_score,account_health_score,tenure_months,mrr,churn,customer_status
CUST-02736,2024-03-01,Logistics,Asia Pacific,Small Business,Silver,Monthly,74,36,1,61,47,7,2714.86,1,Churned
CUST-02737,2024-01-01,Retail,Asia Pacific,Mid Market,Silver,Annual,100,58,1,49,42,4,3541.04,0,Active
CUST-02737,2024-02-01,Retail,Asia Pacific,Mid Market,Silver,Annual,100,66,0,55,49,5,3985.72,0,Active
CUST-02737,2024-03-01,Retail,Asia Pacific,Mid Market,Silver,Annual,100,84,3,70,59,6,4735.68,0,Active
CUST-02737,2024-04-01,Retail,Asia Pacific,Mid Market,Silver,Annual,100,73,5,61,48,7,4445.6,0,Active
CUST-02737,2024-05-01,Retail,Asia Pacific,Mid Market,Silver,Annual,100,73,1,61,53,8,4335.15,0,Active
CUST-02737,2024-06-01,Retail,Asia Pacific,Mid Market,Silver,Annual,100,31,6,26,16,9,2316.11,0,Active
CUST-02737,2024-07-01,Retail,Asia Pacific,Mid Market,Silver,Annual,100,69,3,58,48,10,4240.2,0,Active
CUST-02737,2024-08-01,Retail,Asia Pacific,Mid Market,Silver,Annual,100,76,5,64,51,11,4188.43,0,Active
CUST-02737,2024-09-01,Retail,Asia Pacific,Mid Market,Silver,Annual,100,66,2,55,47,12,3973.03,0,Active
CUST-02737,2024-10-01,Retail,Asia Pacific,Mid Market,Silver,Annual,100,69,1,58,50,13,3689.82,0,Active
CUST-02737,2024-11-01,Retail,Asia Pacific,Mid Market,Silver,Annual,100,50,3,42,34,14,3020.02,0,Active
CUST-02737,2024-12-01,Retail,Asia Pacific,Mid Market,Silver,Annual,100,81,0,68,61,15,4284.34,0,Active
CUST-02737,2025-01-01,Retail,Asia Pacific,Mid Market,Silver,Annual,100,48,7,40,27,16,3141.31,0,Active
CUST-02737,2025-02-01,Retail,Asia Pacific,Mid Market,Silver,Annual,100,81,2,68,58,17,4637.41,0,Active
CUST-02737,2025-03-01,Retail,Asia Pacific,Mid Market,Silver,Annual,100,68,5,57,45,18,4119.65,0,Active
CUST-02737,2025-04-01,Retail,Asia Pacific,Mid Market,Silver,Annual,100,42,8,35,21,19,2945.93,0,Active
CUST-02737,2025-05-01,Retail,Asia Pacific,Mid Market,Silver,Annual,100,87,2,73,63,20,4821.14,0,Active
CUST-02737,2025-06-01,Retail,Asia Pacific,Mid Market,Silver,Annual,100,43,9,36,21,21,2824.08,1,Churned
CUST-02738,2024-01-01,Finance,Asia Pacific,Small Business,Gold,Annual,37,17,5,46,33,5,3571.9,0,Active
CUST-02738,2024-02-01,Finance,Asia Pacific,Small Business,Gold,Annual,37,10,13,27,7,6,2970.61,0,Active
CUST-02738,2024-03-01,Finance,Asia Pacific,Small Business,Gold,Annual,37,16,4,43,31,7,3267.51,0,Active
CUST-02738,2024-04-01,Finance,Asia Pacific,Small Business,Gold,Annual,37,32,4,85,67,8,4453.03,0,Active
CUST-02738,2024-05-01,Finance,Asia Pacific,Small Business,Gold,Annual,37,25,2,65,53,9,4465.6,0,Active
CUST-02738,2024-06-01,Finance,Asia Pacific,Small Business,Gold,Annual,37,21,5,57,42,10,4017.5,0,Active
CUST-02738,2024-07-01,Finance,Asia Pacific,Small Business,Gold,Annual,37,13,9,35,18,11,3302.41,0,Active
CUST-02738,2024-08-01,Finance,Asia Pacific,Small Business,Gold,Annual,37,20,2,52,42,12,4071.74,0,Active
CUST-02738,2024-09-01,Finance,Asia Pacific,Small Business,Gold,Annual,37,23,3,60,47,13,4066.96,0,Active
CUST-02738,2024-10-01,Finance,Asia Pacific,Small Business,Gold,Annual,37,21,4,56,42,14,3607.85,0,Active
CUST-02738,2024-11-01,Finance,Asia Pacific,Small Business,Gold,Annual,37,21,5,55,41,15,3962.56,0,Active
CUST-02738,2024-12-01,Finance,Asia Pacific,Small Business,Gold,Annual,37,27,4,72,56,16,4413.79,0,Active
CUST-02738,2025-01-01,Finance,Asia Pacific,Small Business,Gold,Annual,37,27,4,72,56,17,4639.44,0,Active
CUST-02738,2025-02-01,Finance,Asia Pacific,Small Business,Gold,Annual,37,27,8,71,51,18,4572.96,0,Active
CUST-02738,2025-03-01,Finance,Asia Pacific,Small Business,Gold,Annual,37,26,2,68,55,19,4258.37,1,Churned
CUST-02739,2024-01-01,Professional Services,Europe,Mid Market,Bronze,Annual,247,124,2,45,37,3,3291.78,0,Active
CUST-02739,2024-02-01,Professional Services,Europe,Mid Market,Bronze,Annual,247,102,8,37,22,4,2647.84,0,Active
CUST-02739,2024-03-01,Professional Services,Europe,Mid Market,Bronze,Annual,247,171,1,62,53,5,4807.97,0,Active
CUST-02739,2024-04-01,Professional Services,Europe,Mid Market,Bronze,Annual,247,138,3,50,40,6,3640.32,0,Active
CUST-02739,2024-05-01,Professional Services,Europe,Mid Market,Bronze,Annual,247,93,7,34,21,7,2483.24,1,Churned
CUST-02740,2024-01-01,Healthcare,Asia Pacific,Small Business,Gold,Monthly,16,8,6,70,47,8,2820.22,0,Active
CUST-02740,2024-02-01,Healthcare,Asia Pacific,Small Business,Gold,Monthly,16,11,6,92,65,9,2921.44,0,Active
CUST-02740,2024-03-01,Healthcare,Asia Pacific,Small Business,Gold,Monthly,16,9,1,78,59,10,2859.86,0,Active
CUST-02740,2024-04-01,Healthcare,Asia Pacific,Small Business,Gold,Monthly,16,7,4,63,43,11,2774.58,0,Active
CUST-02740,2024-05-01,Healthcare,Asia Pacific,Small Business,Gold,Monthly,16,9,1,74,57,12,2849.42,0,Active
CUST-02740,2024-06-01,Healthcare,Asia Pacific,Small Business,Gold,Monthly,16,8,5,65,45,13,2975.52,0,Active
CUST-02740,2024-07-01,Healthcare,Asia Pacific,Small Business,Gold,Monthly,16,9,6,72,50,14,3087.52,0,Active
CUST-02740,2024-08-01,Healthcare,Asia Pacific,Small Business,Gold,Monthly,16,7,8,59,36,15,2971.99,0,Active
CUST-02740,2024-09-01,Healthcare,Asia Pacific,Small Business,Gold,Monthly,16,5,3,42,29,16,2596.35,0,Active
CUST-02740,2024-10-01,Healthcare,Asia Pacific,Small Business,Gold,Monthly,16,5,5,40,25,17,2725.31,0,Active
CUST-02740,2024-11-01,Healthcare,Asia Pacific,Small Business,Gold,Monthly,16,6,3,48,34,18,2577.11,0,Active
CUST-02740,2024-12-01,Healthcare,Asia Pacific,Small Business,Gold,Monthly,16,7,12,57,30,19,2972.87,0,Active
CUST-02740,2025-01-01,Healthcare,Asia Pacific,Small Business,Gold,Monthly,16,7,2,63,46,20,2957.81,0,Active
CUST-02740,2025-02-01,Healthcare,Asia Pacific,Small Business,Gold,Monthly,16,10,4,80,58,21,3079.62,0,Active
CUST-02740,2025-03-01,Healthcare,Asia Pacific,Small Business,Gold,Monthly,16,8,4,71,50,22,2870.48,0,Active
CUST-02740,2025-04-01,Healthcare,Asia Pacific,Small Business,Gold,Monthly,16,5,4,47,31,23,2606.92,0,Active
CUST-02740,2025-05-01,Healthcare,Asia Pacific,Small Business,Gold,Monthly,16,7,5,63,42,24,2592.31,1,Churned
CUST-02741,2024-01-01,Education,Europe,Small Business,Bronze,Monthly,24,11,4,48,35,5,552.51,0,Active
CUST-02741,2024-02-01,Education,Europe,Small Business,Bronze,Monthly,24,10,1,41,33,6,556.85,0,Active
CUST-02741,2024-03-01,Education,Europe,Small Business,Bronze,Monthly,24,14,4,58,44,7,618.06,0,Active
CUST-02741,2024-04-01,Education,Europe,Small Business,Bronze,Monthly,24,7,6,31,18,8,441.8,0,Active
CUST-02741,2024-05-01,Education,Europe,Small Business,Bronze,Monthly,24,10,2,43,33,9,516.69,0,Active
CUST-02741,2024-06-01,Education,Europe,Small Business,Bronze,Monthly,24,10,1,41,33,10,518.96,0,Active
CUST-02741,2024-07-01,Education,Europe,Small Business,Bronze,Monthly,24,13,0,54,45,11,668.73,0,Active
CUST-02741,2024-08-01,Education,Europe,Small Business,Bronze,Monthly,24,11,2,47,37,12,552.76,1,Churned
CUST-02742,2024-01-01,Finance,North America,Small Business,Silver,Monthly,42,31,1,62,54,3,2171.18,0,Active
CUST-02742,2024-02-01,Finance,North America,Small Business,Silver,Monthly,42,31,1,62,54,4,2157.7,0,Active
CUST-02742,2024-03-01,Finance,North America,Small Business,Silver,Monthly,42,33,1,66,58,5,2327.28,0,Active
CUST-02742,2024-04-01,Finance,North America,Small Business,Silver,Monthly,42,26,1,53,46,6,1980.83,0,Active
CUST-02742,2024-05-01,Finance,North America,Small Business,Silver,Monthly,42,32,1,64,56,7,2375.0,0,Active
CUST-02742,2024-06-01,Finance,North America,Small Business,Silver,Monthly,42,32,0,64,57,8,2506.45,0,Active
CUST-02742,2024-07-01,Finance,North America,Small Business,Silver,Monthly,42,31,1,61,53,9,2189.84,0,Active
CUST-02742,2024-08-01,Finance,North America,Small Business,Silver,Monthly,42,31,1,62,54,10,2346.7,0,Active
CUST-02742,2024-09-01,Finance,North America,Small Business,Silver,Monthly,42,34,3,67,56,11,2311.41,0,Active
CUST-02742,2024-10-01,Finance,North America,Small Business,Silver,Monthly,42,26,4,53,42,12,2069.4,0,Active
CUST-02742,2024-11-01,Finance,North America,Small Business,Silver,Monthly,42,29,1,58,50,13,2134.79,0,Active
CUST-02742,2024-12-01,Finance,North America,Small Business,Silver,Monthly,42,38,1,76,67,14,2405.33,0,Active
CUST-02742,2025-01-01,Finance,North America,Small Business,Silver,Monthly,42,24,3,48,39,15,1891.5,0,Active
CUST-02742,2025-02-01,Finance,North America,Small Business,Silver,Monthly,42,25,1,50,43,16,1930.81,0,Active
CUST-02742,2025-03-01,Finance,North America,Small Business,Silver,Monthly,42,36,2,72,62,17,2528.06,0,Active
CUST-02742,2025-04-01,Finance,North America,Small Business,Silver,Monthly,42,23,2,47,39,18,1784.92,0,Active
CUST-02742,2025-05-01,Finance,North America,Small Business,Silver,Monthly,42,23,1,47,40,19,1802.1,0,Active
CUST-02742,2025-06-01,Finance,North America,Small Business,Silver,Monthly,42,30,2,60,51,20,2084.02,0,Active
CUST-02743,2024-01-01,Logistics,North America,Small Business,Bronze,Monthly,46,25,2,56,44,2,960.58,0,Active
CUST-02743,2024-02-01,Logistics,North America,Small Business,Bronze,Monthly,46,12,6,27,15,3,628.42,0,Active
CUST-02743,2024-03-01,Logistics,North America,Small Business,Bronze,Monthly,46,21,2,46,36,4,789.61,0,Active
CUST-02743,2024-04-01,Logistics,North America,Small Business,Bronze,Monthly,46,25,2,56,44,5,984.98,0,Active
CUST-02743,2024-05-01,Logistics,North America,Small Business,Bronze,Monthly,46,25,3,55,42,6,858.98,0,Active
CUST-02743,2024-06-01,Logistics,North America,Small Business,Bronze,Monthly,46,18,2,40,31,7,775.63,0,Active
CUST-02743,2024-07-01,Logistics,North America,Small Business,Bronze,Monthly,46,26,3,57,44,8,1014.0,0,Active
CUST-02743,2024-08-01,Logistics,North America,Small Business,Bronze,Monthly,46,4,11,9,1,9,428.86,0,Active
CUST-02743,2024-09-01,Logistics,North America,Small Business,Bronze,Monthly,46,23,1,51,41,10,908.58,0,Active
CUST-02743,2024-10-01,Logistics,North America,Small Business,Bronze,Monthly,46,23,2,51,40,11,860.06,0,Active
CUST-02743,2024-11-01,Logistics,North America,Small Business,Bronze,Monthly,46,21,5,47,33,12,851.47,0,Active
CUST-02743,2024-12-01,Logistics,North America,Small Business,Bronze,Monthly,46,23,2,51,40,13,922.79,1,Churned
CUST-02744,2024-01-01,Logistics,Europe,Small Business,Silver,Annual,10,5,3,53,40,3,1193.16,0,Active
CUST-02744,2024-02-01,Logistics,Europe,Small Business,Silver,Annual,10,5,2,58,44,4,1173.61,1,Churned
CUST-02745,2024-01-01,Finance,North America,Mid Market,Silver,Monthly,256,159,0,57,49,4,8260.13,0,Active
CUST-02745,2024-02-01,Finance,North America,Mid Market,Silver,Monthly,256,123,0,44,38,5,6157.36,1,Churned
CUST-02746,2024-01-01,Education,North America,Small Business,Gold,Monthly,14,4,5,55,34,16,2613.79,0,Active
CUST-02746,2024-02-01,Education,North America,Small Business,Gold,Monthly,14,6,5,71,47,17,2698.4,0,Active
CUST-02746,2024-03-01,Education,North America,Small Business,Gold,Monthly,14,2,7,34,15,18,2379.11,1,Churned
CUST-02747,2024-01-01,Retail,Middle East & Africa,Mid Market,Silver,Monthly,213,149,2,58,49,10,7985.86,0,Active
CUST-02747,2024-02-01,Retail,Middle East & Africa,Mid Market,Silver,Monthly,213,136,3,53,44,11,7208.91,0,Active
CUST-02747,2024-03-01,Retail,Middle East & Africa,Mid Market,Silver,Monthly,213,149,2,58,49,12,7268.71,0,Active
CUST-02747,2024-04-01,Retail,Middle East & Africa,Mid Market,Silver,Monthly,213,151,2,59,50,13,7613.71,0,Active
CUST-02747,2024-05-01,Retail,Middle East & Africa,Mid Market,Silver,Monthly,213,133,1,52,45,14,6459.36,0,Active
CUST-02747,2024-06-01,Retail,Middle East & Africa,Mid Market,Silver,Monthly,213,182,3,71,60,15,8446.18,1,Churned
CUST-02748,2024-01-01,Healthcare,North America,Small Business,Bronze,Annual,56,14,2,28,20,17,631.25,0,Active
CUST-02748,2024-02-01,Healthcare,North America,Small Business,Bronze,Annual,56,18,8,36,20,18,736.04,0,Active
CUST-02748,2024-03-01,Healthcare,North America,Small Business,Bronze,Annual,56,27,1,53,42,19,943.98,0,Active
CUST-02748,2024-04-01,Healthcare,North America,Small Business,Bronze,Annual,56,32,3,61,47,20,1159.94,0,Active
CUST-02748,2024-05-01,Healthcare,North America,Small Business,Bronze,Annual,56,23,1,45,36,21,817.52,0,Active
CUST-02748,2024-06-01,Healthcare,North America,Small Business,Bronze,Annual,56,21,2,41,31,22,839.64,0,Active
CUST-02748,2024-07-01,Healthcare,North America,Small Business,Bronze,Annual,56,28,2,54,42,23,985.6,1,Churned
CUST-02749,2024-01-01,Logistics,Asia Pacific,Mid Market,Silver,Annual,135,23,9,22,6,9,1884.0,0,Active
CUST-02749,2024-02-01,Logistics,Asia Pacific,Mid Market,Silver,Annual,135,79,3,74,55,10,4404.32,0,Active
CUST-02749,2024-03-01,Logistics,Asia Pacific,Mid Market,Silver,Annual,135,67,6,63,43,11,4080.57,0,Active
CUST-02749,2024-04-01,Logistics,Asia Pacific,Mid Market,Silver,Annual,135,54,4,51,35,12,3530.38,0,Active
CUST-02749,2024-05-01,Logistics,Asia Pacific,Mid Market,Silver,Annual,135,67,3,63,46,13,4115.39,0,Active
CUST-02749,2024-06-01,Logistics,Asia Pacific,Mid Market,Silver,Annual,135,36,8,34,17,14,2548.24,1,Churned
CUST-02750,2024-01-01,Finance,Europe,Enterprise,Bronze,Monthly,760,300,3,42,31,6,8063.52,0,Active
CUST-02750,2024-02-01,Finance,Europe,Enterprise,Bronze,Monthly,760,471,4,66,50,7,11118.77,0,Active
CUST-02750,2024-03-01,Finance,Europe,Enterprise,Bronze,Monthly,760,357,7,50,33,8,8762.44,0,Active
CUST-02750,2024-04-01,Finance,Europe,Enterprise,Bronze,Monthly,760,264,16,37,15,9,6451.06,0,Active
CUST-02750,2024-05-01,Finance,Europe,Enterprise,Bronze,Monthly,760,314,10,44,24,10,7730.73,1,Churned
CUST-02751,2024-01-01,Retail,North America,Small Business,Bronze,Monthly,45,16,8,36,20,2,699.54,0,Active
CUST-02751,2024-02-01,Retail,North America,Small Business,Bronze,Monthly,45,20,1,46,37,3,811.43,0,Active
CUST-02751,2024-03-01,Retail,North America,Small Business,Bronze,Monthly,45,27,2,61,49,4,940.32,1,Churned
CUST-02752,2024-01-01,Technology,Asia Pacific,Enterprise,Bronze,Annual,847,214,10,35,15,15,5341.2,0,Active
CUST-02752,2024-02-01,Technology,Asia Pacific,Enterprise,Bronze,Annual,847,362,4,59,41,16,8660.72,0,Active
CUST-02752,2024-03-01,Technology,Asia Pacific,Enterprise,Bronze,Annual,847,306,2,50,36,17,7715.14,0,Active
CUST-02752,2024-04-01,Technology,Asia Pacific,Enterprise,Bronze,Annual,847,239,8,39,20,18,6051.57,0,Active
CUST-02752,2024-05-01,Technology,Asia Pacific,Enterprise,Bronze,Annual,847,276,5,45,29,19,6872.46,0,Active
CUST-02752,2024-06-01,Technology,Asia Pacific,Enterprise,Bronze,Annual,847,251,9,41,21,20,6539.33,0,Active
CUST-02752,2024-07-01,Technology,Asia Pacific,Enterprise,Bronze,Annual,847,380,7,62,40,21,9361.46,1,Churned
CUST-02753,2024-01-01,Technology,North America,Small Business,Bronze,Monthly,23,7,2,41,29,6,461.65,0,Active
CUST-02753,2024-02-01,Technology,North America,Small Business,Bronze,Monthly,23,7,7,39,22,7,442.7,0,Active
CUST-02753,2024-03-01,Technology,North America,Small Business,Bronze,Monthly,23,9,3,50,36,8,494.78,0,Active
CUST-02753,2024-04-01,Technology,North America,Small Business,Bronze,Monthly,23,9,3,50,36,9,537.14,0,Active
CUST-02753,2024-05-01,Technology,North America,Small Business,Bronze,Monthly,23,8,5,45,29,10,510.32,0,Active
CUST-02753,2024-06-01,Technology,North America,Small Business,Bronze,Monthly,23,7,2,41,29,11,442.02,1,Churned
CUST-02754,2024-01-01,Logistics,North America,Enterprise,Silver,Monthly,461,202,6,61,40,9,10177.31,0,Active
CUST-02754,2024-02-01,Logistics,North America,Enterprise,Silver,Monthly,461,209,6,63,41,10,10370.1,0,Active
CUST-02754,2024-03-01,Logistics,North America,Enterprise,Silver,Monthly,461,225,5,68,47,11,10821.85,1,Churned
CUST-02755,2024-01-01,Education,North America,Small Business,Gold,Annual,47,26,3,70,52,12,4573.2,0,Active
CUST-02755,2024-02-01,Education,North America,Small Business,Gold,Annual,47,24,5,64,45,13,4049.73,0,Active
CUST-02755,2024-03-01,Education,North America,Small Business,Gold,Annual,47,21,3,57,41,14,3625.95,1,Churned
CUST-02756,2024-01-01,Retail,North America,Small Business,Gold,Annual,65,41,1,76,60,13,5544.03,0,Active
CUST-02756,2024-02-01,Retail,North America,Small Business,Gold,Annual,65,44,4,80,60,14,5835.13,0,Active
CUST-02756,2024-03-01,Retail,North America,Small Business,Gold,Annual,65,29,2,53,40,15,4847.89,0,Active
CUST-02756,2024-04-01,Retail,North America,Small Business,Gold,Annual,65,22,5,40,26,16,3785.37,0,Active
CUST-02756,2024-05-01,Retail,North America,Small Business,Gold,Annual,65,34,4,62,45,17,5103.57,0,Active
CUST-02756,2024-06-01,Retail,North America,Small Business,Gold,Annual,65,34,5,62,44,18,4660.41,0,Active
CUST-02756,2024-07-01,Retail,North America,Small Business,Gold,Annual,65,18,8,34,17,19,3772.56,0,Active
CUST-02756,2024-08-01,Retail,North America,Small Business,Gold,Annual,65,19,3,35,24,20,3480.79,0,Active
CUST-02756,2024-09-01,Retail,North America,Small Business,Gold,Annual,65,30,3,56,41,21,4512.84,0,Active
CUST-02756,2024-10-01,Retail,North America,Small Business,Gold,Annual,65,40,2,74,57,22,5424.95,0,Active
CUST-02756,2024-11-01,Retail,North America,Small Business,Gold,Annual,65,23,5,43,28,23,3976.52,1,Churned
CUST-02757,2024-01-01,Technology,Asia Pacific,Mid Market,Bronze,Monthly,196,103,1,49,41,16,2649.41,0,Active
CUST-02757,2024-02-01,Technology,Asia Pacific,Mid Market,Bronze,Monthly,196,97,0,46,39,17,2624.27,0,Active
CUST-02757,2024-03-01,Technology,Asia Pacific,Mid Market,Bronze,Monthly,196,128,1,61,51,18,3361.59,0,Active
CUST-02757,2024-04-01,Technology,Asia Pacific,Mid Market,Bronze,Monthly,196,92,3,44,34,19,2773.49,0,Active
CUST-02757,2024-05-01,Technology,Asia Pacific,Mid Market,Bronze,Monthly,196,99,4,47,36,20,2651.84,0,Active
CUST-02757,2024-06-01,Technology,Asia Pacific,Mid Market,Bronze,Monthly,196,71,4,34,24,21,2184.9,0,Active
CUST-02757,2024-07-01,Technology,Asia Pacific,Mid Market,Bronze,Monthly,196,105,2,50,40,22,3098.94,0,Active
CUST-02757,2024-08-01,Technology,Asia Pacific,Mid Market,Bronze,Monthly,196,113,3,54,43,23,3195.44,0,Active
CUST-02757,2024-09-01,Technology,Asia Pacific,Mid Market,Bronze,Monthly,196,97,3,46,36,24,2676.29,0,Active
CUST-02757,2024-10-01,Technology,Asia Pacific,Mid Market,Bronze,Monthly,196,82,6,39,26,25,2392.55,0,Active
CUST-02757,2024-11-01,Technology,Asia Pacific,Mid Market,Bronze,Monthly,196,101,3,48,38,26,2626.65,0,Active
CUST-02757,2024-12-01,Technology,Asia Pacific,Mid Market,Bronze,Monthly,196,99,1,47,39,27,2877.56,0,Active
CUST-02757,2025-01-01,Technology,Asia Pacific,Mid Market,Bronze,Monthly,196,111,2,53,43,28,2996.95,0,Active
CUST-02757,2025-02-01,Technology,Asia Pacific,Mid Market,Bronze,Monthly,196,135,4,64,50,29,3921.85,0,Active
CUST-02757,2025-03-01,Technology,Asia Pacific,Mid Market,Bronze,Monthly,196,99,1,47,39,30,2909.03,1,Churned
CUST-02758,2024-01-01,Professional Services,Middle East & Africa,Small Business,Gold,Annual,24,19,7,64,49,8,3890.16,0,Active
CUST-02758,2024-02-01,Professional Services,Middle East & Africa,Small Business,Gold,Annual,24,24,1,86,75,9,3978.61,0,Active
CUST-02758,2024-03-01,Professional Services,Middle East & Africa,Small Business,Gold,Annual,24,9,5,33,23,10,2963.84,0,Active
CUST-02758,2024-04-01,Professional Services,Middle East & Africa,Small Business,Gold,Annual,24,19,5,66,53,11,3662.92,0,Active
CUST-02758,2024-05-01,Professional Services,Middle East & Africa,Small Business,Gold,Annual,24,22,2,76,66,12,3688.57,0,Active
CUST-02758,2024-06-01,Professional Services,Middle East & Africa,Small Business,Gold,Annual,24,17,6,57,44,13,3397.21,0,Active
CUST-02758,2024-07-01,Professional Services,Middle East & Africa,Small Business,Gold,Annual,24,18,3,62,52,14,3870.02,0,Active
CUST-02758,2024-08-01,Professional Services,Middle East & Africa,Small Business,Gold,Annual,24,13,3,44,36,15,3090.33,0,Active
CUST-02758,2024-09-01,Professional Services,Middle East & Africa,Small Business,Gold,Annual,24,17,3,60,50,16,3417.23,0,Active
CUST-02758,2024-10-01,Professional Services,Middle East & Africa,Small Business,Gold,Annual,24,13,5,46,35,17,3348.64,0,Active
CUST-02758,2024-11-01,Professional Services,Middle East & Africa,Small Business,Gold,Annual,24,17,3,58,48,18,3511.12,0,Active
CUST-02758,2024-12-01,Professional Services,Middle East & Africa,Small Business,Gold,Annual,24,19,6,66,52,19,3486.62,0,Active
CUST-02758,2025-01-01,Professional Services,Middle East & Africa,Small Business,Gold,Annual,24,21,4,72,60,20,4176.91,0,Active
CUST-02758,2025-02-01,Professional Services,Middle East & Africa,Small Business,Gold,Annual,24,20,3,67,57,21,3779.88,0,Active
CUST-02758,2025-03-01,Professional Services,Middle East & Africa,Small Business,Gold,Annual,24,14,3,47,39,22,3584.87,1,Churned
CUST-02759,2024-01-01,Logistics,Asia Pacific,Mid Market,Silver,Monthly,246,184,0,70,60,6,8648.67,0,Active
CUST-02759,2024-02-01,Logistics,Asia Pacific,Mid Market,Silver,Monthly,246,105,2,40,32,7,5794.04,0,Active
CUST-02759,2024-03-01,Logistics,Asia Pacific,Mid Market,Silver,Monthly,246,150,4,57,44,8,8061.6,0,Active
CUST-02759,2024-04-01,Logistics,Asia Pacific,Mid Market,Silver,Monthly,246,145,1,55,46,9,7063.76,0,Active
CUST-02759,2024-05-01,Logistics,Asia Pacific,Mid Market,Silver,Monthly,246,189,4,72,57,10,9783.98,0,Active
CUST-02759,2024-06-01,Logistics,Asia Pacific,Mid Market,Silver,Monthly,246,147,4,56,43,11,7153.8,0,Active
CUST-02759,2024-07-01,Logistics,Asia Pacific,Mid Market,Silver,Monthly,246,129,1,49,41,12,6563.96,0,Active
CUST-02759,2024-08-01,Logistics,Asia Pacific,Mid Market,Silver,Monthly,246,147,1,56,47,13,7540.48,0,Active
CUST-02759,2024-09-01,Logistics,Asia Pacific,Mid Market,Silver,Monthly,246,123,1,47,39,14,6167.99,0,Active
CUST-02759,2024-10-01,Logistics,Asia Pacific,Mid Market,Silver,Monthly,246,152,2,58,47,15,7253.19,0,Active
CUST-02759,2024-11-01,Logistics,Asia Pacific,Mid Market,Silver,Monthly,246,174,3,66,53,16,8532.0,0,Active
CUST-02759,2024-12-01,Logistics,Asia Pacific,Mid Market,Silver,Monthly,246,129,1,49,41,17,6739.21,0,Active
CUST-02759,2025-01-01,Logistics,Asia Pacific,Mid Market,Silver,Monthly,246,131,1,50,42,18,7017.46,0,Active
CUST-02759,2025-02-01,Logistics,Asia Pacific,Mid Market,Silver,Monthly,246,142,4,54,42,19,7143.58,0,Active
CUST-02759,2025-03-01,Logistics,Asia Pacific,Mid Market,Silver,Monthly,246,139,1,53,44,20,7570.89,0,Active
CUST-02759,2025-04-01,Logistics,Asia Pacific,Mid Market,Silver,Monthly,246,179,1,68,57,21,9366.53,0,Active
CUST-02759,2025-05-01,Logistics,Asia Pacific,Mid Market,Silver,Monthly,246,142,1,54,45,22,7192.47,0,Active
CUST-02759,2025-06-01,Logistics,Asia Pacific,Mid Market,Silver,Monthly,246,63,6,24,13,23,3909.13,0,Active
CUST-02760,2024-01-01,Healthcare,Asia Pacific,Enterprise,Silver,Annual,410,172,7,53,33,15,8860.86,0,Active
CUST-02760,2024-02-01,Healthcare,Asia Pacific,Enterprise,Silver,Annual,410,133,8,41,23,16,6497.44,0,Active
CUST-02760,2024-03-01,Healthcare,Asia Pacific,Enterprise,Silver,Annual,410,195,6,60,40,17,9538.03,0,Active
CUST-02760,2024-04-01,Healthcare,Asia Pacific,Enterprise,Silver,Annual,410,208,3,64,47,18,10130.99,0,Active
CUST-02760,2024-05-01,Healthcare,Asia Pacific,Enterprise,Silver,Annual,410,224,6,69,47,19,11562.05,0,Active
CUST-02760,2024-06-01,Healthcare,Asia Pacific,Enterprise,Silver,Annual,410,162,6,50,32,20,7673.72,0,Active
CUST-02760,2024-07-01,Healthcare,Asia Pacific,Enterprise,Silver,Annual,410,156,9,48,27,21,7456.96,0,Active
CUST-02760,2024-08-01,Healthcare,Asia Pacific,Enterprise,Silver,Annual,410,126,8,39,21,22,6617.44,1,Churned
CUST-02761,2024-01-01,Finance,Latin America,Small Business,Bronze,Monthly,61,23,3,45,32,5,812.14,0,Active
CUST-02761,2024-02-01,Finance,Latin America,Small Business,Bronze,Monthly,61,20,0,40,32,6,746.22,0,Active
CUST-02761,2024-03-01,Finance,Latin America,Small Business,Bronze,Monthly,61,27,2,52,39,7,974.57,0,Active
CUST-02761,2024-04-01,Finance,Latin America,Small Business,Bronze,Monthly,61,18,7,35,19,8,732.62,0,Active
CUST-02761,2024-05-01,Finance,Latin America,Small Business,Bronze,Monthly,61,34,0,66,53,9,1137.01,0,Active
CUST-02761,2024-06-01,Finance,Latin America,Small Business,Bronze,Monthly,61,27,5,52,36,10,1033.96,1,Churned
CUST-02762,2024-01-01,Technology,Europe,Enterprise,Bronze,Annual,754,272,9,52,29,12,6824.36,1,Churned
CUST-02763,2024-01-01,Retail,Asia Pacific,Small Business,Gold,Monthly,43,29,5,56,44,15,4184.5,0,Active
CUST-02763,2024-02-01,Retail,Asia Pacific,Small Business,Gold,Monthly,43,26,2,51,43,16,4269.44,1,Churned
CUST-02764,2024-01-01,Education,North America,Small Business,Bronze,Annual,57,16,1,43,31,2,684.13,0,Active
CUST-02764,2024-02-01,Education,North America,Small Business,Bronze,Annual,57,10,9,28,10,3,556.28,1,Churned
CUST-02765,2024-01-01,Education,North America,Small Business,Bronze,Monthly,40,32,1,65,57,17,1182.53,0,Active
CUST-02765,2024-02-01,Education,North America,Small Business,Bronze,Monthly,40,27,2,55,47,18,940.97,0,Active
CUST-02765,2024-03-01,Education,North America,Small Business,Bronze,Monthly,40,20,4,41,32,19,840.53,1,Churned
